id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16050699,3 Bedrooms - 2600 Square feet - Luxurious House,10836138,Amine,,Mercier-Hochelaga-Maisonneuve,45.59484,-73.56276,Entire home/apt,149,31,10,7/31/20,0.11,11,178,0,
16052945,lumineux  spacieux appartement Plateau Mont royal,32450186,Amelle,,Le Plateau-Mont-Royal,45.52474,-73.58067,Entire home/apt,179,3,176,3/18/24,2,2,202,58,"277922, expires: 2024-05-31"
16063273,"Comfy and charming, 4 minutes walk to subway (a)",154735,Isabelle,,Rosemont-La Petite-Patrie,45.53379,-73.59757,Entire home/apt,110,32,16,2/20/24,0.18,8,253,4,
16066455,Big loft with closed room.,692349,Pierre,,Verdun,45.43624,-73.5831,Entire home/apt,175,32,0,,,1,173,0,
16095201,"Heart of the Plateau, Centre Ville",49286057,Emmanuel,,Le Plateau-Mont-Royal,45.51851,-73.57365,Entire home/apt,71,31,49,7/3/23,0.55,1,246,1,
16118803,Dolce vita près metro Parc,2733396,Antonietta,,Villeray-Saint-Michel-Parc-Extension,45.52774,-73.62411,Entire home/apt,65,31,11,10/31/23,0.14,1,326,2,
16122747,Studio Pedestrian street 203 rue Prince Arthur Est,91356213,Vladimir & Valentina,,Le Plateau-Mont-Royal,45.51582718,-73.57106018,Entire home/apt,56,31,78,1/17/24,0.94,3,33,4,
16130411,"ZEN appartement à Montréal, 7 minutes métro",5707748,Juliette,,Ahuntsic-Cartierville,45.54915,-73.64631,Entire home/apt,400,3,17,8/5/19,0.19,2,285,0,"314362, expires: 2024-06-28"
16130417,Loft semi sous-sol tout rénové,55940468,Sarifa,,Ahuntsic-Cartierville,45.55873,-73.65774,Entire home/apt,70,32,46,2/27/24,0.52,1,292,3,
16132631,Studio 15 min from downtown,78606235,Odile,,Le Sud-Ouest,45.46292,-73.5833,Entire home/apt,50,1,464,3/15/24,5.24,2,172,97,"301991, expires: 2024-08-01T00:00:00Z"
16175493,Spacious & bright apartment with large terrace,42616652,François,,Le Plateau-Mont-Royal,45.51868,-73.58363,Entire home/apt,195,2,326,3/19/24,3.92,2,205,66,"296110, expires: 2024-04-30"
16207327,The Skylight Apt 2 BDR near Jean Talon Market,30720639,Jacques,,Rosemont-La Petite-Patrie,45.54123,-73.60706,Entire home/apt,186,3,239,3/15/24,2.76,2,75,37,"282262, expires: 2024-05-31"
16222634,❌TREASURE - Opulent Pad - Dream Location,33242683,Catherine Marie-Claude,,Ville-Marie,45.51037938,-73.56244097,Entire home/apt,1390,31,56,8/20/23,0.64,11,365,10,"294189, expires: 2024-06-02T00:00:00Z"
16242447,Au coeur  du Plateau Mont-Royal,24737340,Michele,,Le Plateau-Mont-Royal,45.5303,-73.58049,Entire home/apt,185,7,22,9/29/23,0.27,1,287,4,"294845, expires: 2024-09-30"
16258070,Incredible Condo 41th floor Tour Des Canadiens,105270302,Adam,,Ville-Marie,45.49719,-73.56993,Entire home/apt,105,31,91,11/12/23,1.04,5,146,6,
16295360,"AT HOME, YOU WILL FEEL",8207211,Claudy,,Rivière-des-Prairies-Pointe-aux-Trembles,45.62649,-73.58973,Entire home/apt,50,31,103,12/7/23,1.17,2,113,3,
16298180,Lumineux 2 chambres  + bureau - Villeray,1501458,Frederic,,Villeray-Saint-Michel-Parc-Extension,45.53852,-73.62201,Entire home/apt,89,31,1,12/29/16,0.01,3,171,0,
16325175,"Discover Little Italy from a Hip, Cozy Tinyhouse",5291235,Linda,,Rosemont-La Petite-Patrie,45.53462,-73.60954,Entire home/apt,123,3,111,2/20/24,1.26,1,24,17,"302976, expires: 2024-10-31"
16362207,"Cozy & luminous 1 bedroom apartment, near metro",106304781,Jeanne,,Mercier-Hochelaga-Maisonneuve,45.54125,-73.55638,Entire home/apt,85,31,35,12/8/19,0.4,1,100,0,
16376605,Flat at the Foot of the Mountain W/Parking,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.50793,-73.57356,Entire home/apt,110,1,348,3/13/24,3.97,24,69,56,"294117, expires: 2024-03-31"
16379629,"Pedestrian Paradise, 300m to subway, homy feel (e)",154735,Isabelle,,Rosemont-La Petite-Patrie,45.53402,-73.59688,Entire home/apt,79,32,24,11/1/23,0.31,8,176,1,
16395724,"MTLVR #05 | Fully equipped 3BR, 10min to downtown",24290215,Yann,,Le Plateau-Mont-Royal,45.52235,-73.59558,Entire home/apt,220,31,206,3/14/24,2.34,19,195,43,"295227, expires: 2024-12-31"
16402905,Perfect spot little italy/mile-end,16862291,Sandrine,,Rosemont-La Petite-Patrie,45.53074,-73.60882,Entire home/apt,215,3,19,3/12/24,0.23,1,113,10,"314908, expires: 2024-08-10"
16427142,Long term*well located*300m metro Rosemont (c),154735,Isabelle,,Rosemont-La Petite-Patrie,45.53379,-73.59757,Entire home/apt,65,32,10,3/6/24,0.17,8,295,3,
16442798,"Free private parking, Cozy 1BR,  1 min from subway",96808067,Antoine,,Ahuntsic-Cartierville,45.54663,-73.63861,Entire home/apt,105,2,482,3/10/24,5.47,2,94,65,"298717, expires: 2024-11-30"
16443677,"FREE PARKING, Cozy 2 BR, 1 min from subway!",96808067,Antoine,,Ahuntsic-Cartierville,45.54656,-73.63873,Entire home/apt,112,2,469,3/7/24,5.32,2,73,75,"298717, expires: 2024-11-30"
16458568,O 55,47409366,Jean-Michel,,Ville-Marie,45.51486,-73.55829,Entire home/apt,330,31,99,6/19/23,1.13,6,365,1,
16476843,"MTLVR #04 | Plateau, A/C, BBQ, sunny patio!",24290215,Yann,,Le Plateau-Mont-Royal,45.52981,-73.5758,Entire home/apt,188,31,139,3/3/24,1.63,19,233,35,"292353, expires: 2025-02-28"
16518371,Liv MTL Plaza-2 Big Bachelor Loft Poker & Foosball,73995257,Liv MTL,,Rosemont-La Petite-Patrie,45.53576609,-73.60475923,Entire home/apt,1310,2,88,3/10/24,1.07,47,326,13,"298469, expires: 2024-12-31"
16518809,1 bdroom downtown condo w garage in extra,108605371,Olga,,Ville-Marie,45.51091,-73.56806,Entire home/apt,166,2,150,9/24/23,1.78,3,85,13,"317015, expires: 2025-02-14"
16619748,Bedroom with den near Metro Vendome & CUSM hospita,103493009,Frederick,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46975,-73.60893,Private room,42,1,237,3/8/24,2.78,3,46,72,"295173, expires: 2025-01-31"
16665026,Liv MTL Plaza-3 Big Bachelor Loft Poker & Foosball,73995257,Liv MTL,,Rosemont-La Petite-Patrie,45.53582887,-73.60402119,Entire home/apt,1277,2,74,9/4/23,0.9,47,333,6,"298469, expires: 2024-12-31"
16749373,2 floor apt 4 br and 2 btr - Jean-Talon Market,85388203,Isabelle,,Villeray-Saint-Michel-Parc-Extension,45.535839,-73.617432,Entire home/apt,425,31,21,1/4/24,0.26,1,17,3,"307474, expires: 2024-10-31"
16790852,mtlFlats | 1BR in the ❤ of Mtl! Monthly discounts,148786329,Frank,,Le Plateau-Mont-Royal,45.52889,-73.57874,Entire home/apt,92,1,267,2/24/24,3.08,7,295,62,"295154, expires: 2024-12-31"
16795260,Vie de quartier,111314115,Guilaine,,Villeray-Saint-Michel-Parc-Extension,45.5479944,-73.6095133,Private room,85,1,16,3/14/24,2.12,1,176,16,"314803, expires: 2024-08-03T00:00:00Z"
16837762,Duplex with rooftop terrace and BBQ for groups.,3998914,Brad & Dan,,Le Plateau-Mont-Royal,45.51996,-73.57329,Entire home/apt,736,31,52,8/20/23,0.6,3,115,2,"281470, expires: 2025-02-28"
16853996,Superb condo - Fast Wifi & parking - Downtown MTL,1092438,Alexandre,,Ville-Marie,45.50945,-73.5628,Entire home/apt,90,32,60,1/23/24,1.05,4,210,6,
16896438,Luxurious condo Dowtown,43563634,Mathieu,,Ville-Marie,45.51758,-73.55514,Entire home/apt,100,300,0,,,1,363,0,
16923873,Boutique condo in the heart of Downtown Montreal,83991309,Rodney,,Ville-Marie,45.4963,-73.56968,Entire home/apt,125,31,40,4/22/23,0.46,1,286,1,
16926859,DtownBeautiful condo-MonthlyRental,111294431,Magdalina,,Ville-Marie,45.49489,-73.57049,Entire home/apt,115,32,100,11/21/23,1.16,27,46,1,
16984430,Room 301 | Maison Saint-Vincent,113699303,Maisons & Co,,Ville-Marie,45.50684,-73.55306,Hotel room,193,1,45,4/3/22,0.53,22,222,0,"222574, expires: 2024-05-31"
16984967,"Charming 3 bedrooms, 2 bathrooms, private parking",113705344,Sidonie,,Ville-Marie,45.53343036,-73.55675832,Entire home/apt,300,2,130,1/6/24,1.72,3,154,17,"301142, expires: 2024-05-31"
17007706,"MTLVR #03 | Stay-Dream-Explore, Plateau, 1.5 Ba",24290215,Yann,,Le Plateau-Mont-Royal,45.52714,-73.57775,Entire home/apt,169,31,120,3/11/24,1.39,19,227,30,"295320, expires: 2025-01-31"
17022766,Brownstone Home in heart of Montreal!,37075135,Patty,,Ville-Marie,45.49522,-73.57244,Entire home/apt,429,2,102,3/10/24,1.23,2,283,32,"301521, expires: 2024-05-31"
17024331,Room 302 | Maison Saint-Vincent,113699303,Maisons & Co,,Ville-Marie,45.50712,-73.55461,Hotel room,193,1,29,10/2/21,0.35,22,193,0,"222574, expires: 2024-05-31"
17024822,Room 303 | Maison Saint-Vincent,113699303,Maisons & Co,,Ville-Marie,45.50712,-73.55483,Hotel room,193,1,32,12/4/21,0.38,22,193,0,"222574, expires: 2024-05-31"
17077842,LE BALDWIN,9929704,Rosemarie,,Mercier-Hochelaga-Maisonneuve,45.60317,-73.5272,Entire home/apt,95,2,255,3/9/24,2.95,1,122,46,"294621, expires: 2024-09-30"
17133410,Chambre canadienne,11241121,Laetitia,,Rosemont-La Petite-Patrie,45.54727,-73.5781,Private room,24,31,13,7/31/23,0.17,4,120,2,
17133570,Chambre aux vélos,11241121,Laetitia,,Rosemont-La Petite-Patrie,45.54749,-73.57811,Private room,25,31,14,12/15/23,0.17,4,177,2,
17175849,LoFT MILE END,115562215,Gerardo,,Le Plateau-Mont-Royal,45.52772141,-73.60266113,Shared room,564,1,346,1/13/24,4.02,1,281,21,"307496, expires: 2024-10-31"
17222075,Industrial-Modern style- Down Town (3),32760952,Lise,,Ville-Marie,45.50582,-73.56182,Entire home/apt,90,31,10,9/2/23,0.12,3,297,3,
17225323,Stylish Condo in the Quartier Des Spectacles. Indoor Parking,5449280,Magali,,Ville-Marie,45.51042,-73.56325,Entire home/apt,90,32,378,8/3/23,4.5,1,39,1,
17232251,L'appartement.,6178250,Michael,,Le Sud-Ouest,45.49238,-73.55948,Entire home/apt,69,1,50,3/3/24,0.59,8,137,26,"294243, expires: 2024-11-30T20:24:45Z"
17266251,"Quebexico Residence! Nice, cozy & close",9859234,Kevin,,Ville-Marie,45.52444,-73.56331,Entire home/apt,68,32,17,3/4/24,0.63,1,65,9,
17279576,"Beautiful apartment, central and peaceful",23934791,Olivier,,Verdun,45.4584,-73.57043,Entire home/apt,120,5,12,12/31/22,0.15,1,39,0,"316436, expires: 2024-12-03"
17282144,2 Bedroom The Best Downtown Luxury condo,57283693,Yankhob,,Ville-Marie,45.496021,-73.570732,Entire home/apt,,32,66,12/1/21,0.77,7,265,0,
17339296,"Business condo, 5mn from metro, downtown Montreal",19870737,Eric,,Ville-Marie,45.526711,-73.549698,Entire home/apt,100,32,19,3/11/24,0.26,2,179,4,
17347436,Gorgeous studio Overlooking the city!,4203817,Ayman,,Ville-Marie,45.52117,-73.56546,Entire home/apt,500,31,51,1/1/18,0.59,1,180,0,
17378280,spacy and clean - trendy shops restaurant metro,464852343,Host-Me,,Mercier-Hochelaga-Maisonneuve,45.54238,-73.54837,Entire home/apt,79,2,56,3/8/24,0.66,18,299,14,"299998, expires: 2024-11-30"
17381053,Beautiful fully equipped 2 bedrooms appartment,117466157,Svetlana,,LaSalle,45.42946,-73.60459,Entire home/apt,60,31,92,11/19/23,1.08,1,173,3,
17405977,Spacious Apartment Mile-Ex.,9040641,Nicolas,,Rosemont-La Petite-Patrie,45.5326,-73.61787,Entire home/apt,414,4,11,8/23/23,0.14,1,43,3,"307067, expires: 2024-09-30"
17432201,Beautiful functional home great for families,117934503,Francois,,Dorval,45.4479,-73.77533,Entire home/apt,527,31,19,9/8/19,0.23,1,364,0,
17443756,"42 FLOOR, METRO Lucien l'Allier direct access",94874146,Eric,,Ville-Marie,45.49595,-73.57071,Entire home/apt,120,31,36,9/1/23,0.43,1,120,2,
17464138,Superb Condo/Metro nearby/Netflix,50405689,Massimo,,Ville-Marie,45.53751,-73.55205,Entire home/apt,55,32,162,6/28/20,2.01,1,2,0,
17474455,Luminous space in CDN! Entire place,17945018,Dorothée,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49509,-73.62865,Entire home/apt,85,31,38,8/1/22,0.45,3,317,0,
17481919,Quiet peace of heavent in the heart of Montreal,127714,Julie,,Le Plateau-Mont-Royal,45.52524,-73.58869,Entire home/apt,80,31,4,7/8/18,0.05,1,50,0,
17493869,Room 304 | Maison Saint-Vincent,113699303,Maisons & Co,,Ville-Marie,45.5063,-73.55477,Hotel room,193,1,31,11/28/21,0.37,22,179,0,"222574, expires: 2024-05-31"
17514242,Room 305 | Maison Saint-Vincent,113699303,Maisons & Co,,Ville-Marie,45.50692,-73.55295,Hotel room,193,1,16,2/20/23,0.2,22,240,0,"222574, expires: 2024-05-31"
17514332,Homa 1 | A haven of light | WiFi+Workspace,118735512,Anna,,Mercier-Hochelaga-Maisonneuve,45.55547,-73.52921,Entire home/apt,87,2,180,3/1/24,2.14,6,259,41,"296161, expires: 2024-06-30"
17539794,Appart entre le Jardin botanique et le Centre-V.,16245022,Pierre,,Ville-Marie,45.52865,-73.54719,Entire home/apt,65,31,12,12/11/23,0.16,1,270,2,
17567531,Majestic 2-floor Water View Loft,11206990,Sam,,Ville-Marie,45.50294,-73.55508,Entire home/apt,482,1,345,3/17/24,4.04,8,0,52,"312932, expires: 2024-04-19"
17570069,2 bd on the Plateau/Parc Baldwin/large balcony,4706927,Michel,,Le Plateau-Mont-Royal,45.53708,-73.56543,Entire home/apt,200,14,39,3/16/24,0.48,1,83,9,"306503, expires: 2024-08-31"
17573588,St-denis IV-2 Apt In the heart of Montreal,114336380,Fred,,Le Plateau-Mont-Royal,45.52364,-73.58459,Entire home/apt,75,2,71,3/3/24,0.85,17,40,22,"308201, expires: 2024-12-31"
17592355,Loft contemporain au coeur de Rosemont!!,6136951,Sylvie,,Rosemont-La Petite-Patrie,45.55332,-73.5842,Entire home/apt,81,62,31,2/29/24,0.36,2,212,1,
17601361,Spacious | The Plateau Wifi + Laundry | Parking,119617572,Alain,,Le Plateau-Mont-Royal,45.51798,-73.58137,Entire home/apt,92,5,202,3/18/24,2.36,6,232,49,"296087, expires: 2024-04-30"
17607227,Sunny studio - Heart of Plateau Mont-Royal,19532718,Patricia,,Le Plateau-Mont-Royal,45.51915,-73.57691,Entire home/apt,90,32,29,3/6/24,0.34,2,15,7,
17618411,"Sunny, tiny and cozy studio",25646950,Eric,,Ville-Marie,45.50769,-73.56964,Entire home/apt,70,31,26,3/9/24,0.31,10,243,3,
17619505,APARTMENT WITH HOME LIVING STYLE FEEL,62477577,Raphael,,Pierrefonds-Roxboro,45.5145,-73.81194,Entire home/apt,95,180,1,7/5/19,0.02,2,364,0,
17636273,Studio in the heart of Mile End,3901487,France,,Le Plateau-Mont-Royal,45.52259,-73.59283,Entire home/apt,120,7,103,2/19/24,1.22,3,123,8,"271283, expires: 2024-11-30"
17654167,Lovely little room in Villeray,28504421,Mathieu & Nathalie,,Villeray-Saint-Michel-Parc-Extension,45.55247652,-73.60178034,Private room,95,2,37,11/18/23,0.45,1,23,9,"307032, expires: 2024-09-30T19:07:48Z"
17662560,Impeccable Parc Avenue Pad,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.50812,-73.57171,Entire home/apt,95,1,193,3/13/24,2.25,24,72,44,"294117, expires: 2024-03-31"
17667759,DOWNTOWN MONTREAL 4 BEDROOM 2.5BATH SLEEP LOTS,7250257,Stewie,,Outremont,45.52292,-73.60821,Entire home/apt,1800,60,40,12/28/23,0.47,17,219,1,
17693693,Cozy and Mystical 1BR - Palais de Congres!,66340481,Daniel,,Ville-Marie,45.50988,-73.5603,Entire home/apt,55,31,53,10/17/23,0.67,28,75,2,
17823856,APPARt 1BR+BALCONY & PARKING ❤Plateau CITQ-221665,39653,Miozoti,,Le Plateau-Mont-Royal,45.53051,-73.56773,Entire home/apt,180,1,65,11/23/23,0.82,4,215,21,"221665, expires: 2025-02-28"
17856600,"Cozy, sunny apt close to DT Mtl, & canal bike path",75658901,Jacy,,Le Sud-Ouest,45.47809,-73.56818,Entire home/apt,129,31,30,7/3/22,0.36,1,88,0,
17875452,Private room in a house au pignon vert,31822751,Yuan,,Saint-Laurent,45.51402215,-73.6626296,Private room,27,32,35,1/1/24,0.42,7,357,2,
17880122,{Wonderful}•Luxurious•Condo in Downtown Montreal,57283693,Yankhob,,Ville-Marie,45.49595,-73.57031,Entire home/apt,99,31,78,1/30/24,0.93,7,170,3,
17905778,Live life like a Montrealer,6225316,Dalida,,Villeray-Saint-Michel-Parc-Extension,45.53998,-73.62891,Entire home/apt,289,32,4,8/13/17,0.05,1,87,0,
17918115,Peace of mind's Suite - NDG Monkland village,8174996,Brian,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47766,-73.6211,Entire home/apt,75,32,83,12/22/23,0.99,1,67,4,
17936071,Step away from downtown Bell Center CITQ#297014,121712538,Paris,,Le Sud-Ouest,45.48678,-73.57474,Entire home/apt,486,2,148,3/10/24,1.74,3,170,24,"297014, expires: 2024-12-31"
17994600,Right in the heart of the Plateau - 2 bedrooms,68746814,Annie,,Le Plateau-Mont-Royal,45.52363,-73.57639,Entire home/apt,107,2,166,12/31/23,1.97,10,165,30,"294221, expires: 2024-05-31"
18002553,Guest Room in Montreal,123734891,Brigitte,,Rosemont-La Petite-Patrie,45.53552,-73.61512,Private room,81,2,198,2/17/24,2.38,2,307,63,"296511, expires: 2024-07-31"
18032324,"Cozy&Luxury, 2 bed 2 bath, Superhost. Magical sun!",19576554,Joël,,Ville-Marie,45.49674,-73.56981,Entire home/apt,125,31,93,1/31/24,1.1,1,42,6,
18035557,Pope,124060044,Wana,,Ville-Marie,45.4918874,-73.58018049,Entire home/apt,102,1,377,3/20/24,4.47,3,287,59,"307217, expires: 2024-10-12"
18050345,Spacious Aparment - Walk to the Mont-Royal Street,2343919,Heathcliff,,Le Plateau-Mont-Royal,45.53868,-73.58105,Entire home/apt,76,31,70,12/22/23,0.83,2,277,3,
18088582,MONTREAL DOWNTOWN  LUXURY APARTMENT,120126939,Adams Abderrazak,,Ville-Marie,45.49693,-73.57406,Entire home/apt,200,90,0,,,1,179,0,
18194049,Lovely studio downtown Montreal,3548411,CASA Heidi,,Ville-Marie,45.50205,-73.56813,Private room,60,31,7,12/21/23,0.08,2,139,1,
18196976,"Luxury Montreal villa w/Pool,Indoor Jacuzzi,Sauna+",84751996,Sim,,Côte-Saint-Luc,45.46413,-73.66617,Entire home/apt,1379,31,34,8/7/23,0.41,1,364,2,
18198057,Microclimat Unique Modern House,51954898,Audrey,,Rosemont-La Petite-Patrie,45.55234,-73.59481,Entire home/apt,914,4,15,1/3/24,0.19,2,255,7,"302774, expires: 2024-09-30"
18220118,#4 Resting Room,75761307,Olga,,Verdun,45.45665,-73.57779,Private room,30,32,9,2/28/21,0.13,6,326,0,
18223094,Homa 2 | A haven of light | WiFi+Workspace,118735512,Anna,,Mercier-Hochelaga-Maisonneuve,45.55676,-73.53096,Entire home/apt,87,2,218,3/17/24,2.64,6,236,61,"296161, expires: 2024-06-30"
18234207,Magifique condo offert a la location long terme.,28588042,Frederic,,Ville-Marie,45.49651,-73.56929,Entire home/apt,107,31,92,1/5/24,1.1,1,128,5,
18237872,1 Bedroom condo for rent Place des Arts- 804,387422,Service,,Ville-Marie,45.5064,-73.56825,Entire home/apt,77,31,4,10/9/22,0.05,14,335,0,
18264906,"#300392,closed airport,downtown,river.5 bedrooms",24973952,Qiang,,Lachine,45.43789,-73.70281,Entire home/apt,378,1,120,1/6/24,1.43,3,312,17,"300392, expires: 2024-05-31"
18267089,Studio in the heart of Mile End,126274289,Franco,,Le Plateau-Mont-Royal,45.52349,-73.59432,Entire home/apt,85,2,355,3/17/24,4.25,2,24,83,"298715, expires: 2024-12-31"
18272882,Home Sweet Home ❤️of Downtown BreakfastBuffet&Spa,521417033,Sarah,,Ville-Marie,45.49308904,-73.57681536,Entire home/apt,115,2,225,3/17/24,2.67,5,274,88,"314165, expires: 2024-07-24"
18286338,Joli studio bien rénové - proche du métro,54649,Delphine,,Rosemont-La Petite-Patrie,45.53721,-73.6003,Entire home/apt,87,6,263,2/25/24,3.12,1,85,37,"304905, expires: 2024-05-31"
18287017,Spacious flat Downtown Montreal #202 CITQ #222125,126452184,John,,Ville-Marie,45.51157,-73.56251,Entire home/apt,112,1,444,3/16/24,5.33,6,86,85,"222125, expires: 2025-02-28"
18287687,Spacious flat Downtown Montreal #201 CITQ #222125,126452184,John,,Ville-Marie,45.51133,-73.56263,Entire home/apt,103,1,397,3/3/24,4.76,6,111,75,"222125, expires: 2025-02-28"
18321283,Appartement Quartier Villeray location 32 jours,110625951,Mariane,,Villeray-Saint-Michel-Parc-Extension,45.54473,-73.62995,Entire home/apt,60,32,16,12/23/23,0.19,2,110,4,
18330698,"4,5 près du fleuve, parking
(At Corner store) bus",28754730,Julie,,Mercier-Hochelaga-Maisonneuve,45.59543,-73.51283,Entire home/apt,66,33,50,8/17/23,0.61,12,252,1,
18333400,@1379 Bright Condo next to Trendy Griffintown,126855320,Mishel,,Le Sud-Ouest,45.4822,-73.56756,Entire home/apt,75,31,200,12/22/23,2.39,6,95,2,
18345412,"2 bedrooms,closed airport,downtown,river. #300392",24973952,Qiang,,Lachine,45.43886,-73.70098,Entire home/apt,178,1,100,3/11/24,1.22,3,315,29,"300392, expires: 2024-05-31"
18388093,"Central 2 bed apt in lovely Outremont, Montreal",76411191,Yves,,Outremont,45.52357,-73.61092,Entire home/apt,110,31,62,1/6/24,0.77,2,137,5,
18390434,Cosy and Comfortable Studio - Studio chaleureux,5598791,Michèle,,Ahuntsic-Cartierville,45.55109,-73.66973,Entire home/apt,120,1,248,3/16/24,2.99,1,121,45,"295489, expires: 2025-01-31"
18404443,Pristine Parc Avenue Pad,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.50796,-73.57218,Entire home/apt,95,1,225,3/13/24,2.68,24,53,39,"294117, expires: 2024-03-31"
18424257,Studio in the heart of downtown,11511525,Turgay,,Le Plateau-Mont-Royal,45.509155,-73.572533,Entire home/apt,138,1,4,3/28/22,0.09,4,257,0,"221252, expires: 2024-05-31"
18432424,Appartement avec terrasse/Apartment with s.pool,76411893,Sébastien,,Mercier-Hochelaga-Maisonneuve,45.54709,-73.54107,Entire home/apt,330,3,51,10/9/23,0.61,1,356,3,"314340, expires: 2024-06-27"
18440875,AMAZING Big family house with JACUZZI,127827616,Catherine,,Mercier-Hochelaga-Maisonneuve,45.60294,-73.52511,Entire home/apt,264,3,55,8/14/23,0.66,1,80,3,"296103, expires: 2024-04-30T23:52:34Z"
18463634,"Beautiful Studio, 203 rue Prince Arthur Est",91356213,Vladimir & Valentina,,Le Plateau-Mont-Royal,45.51582718,-73.57106018,Entire home/apt,53,31,85,3/5/24,1.02,3,34,5,
18485017,"Double room in Plateau apartment, near metro",3029588,Cesar,,Le Plateau-Mont-Royal,45.52757,-73.58398,Private room,37,31,101,2/4/24,1.23,3,39,3,
18489503,Charmant appartement dans HOMA,4143325,Pascal,,Mercier-Hochelaga-Maisonneuve,45.55564,-73.53846,Entire home/apt,110,31,24,3/17/24,0.3,1,268,5,
18506381,Spacious flat Downtown Montreal #203 CITQ #222125,126452184,John,,Ville-Marie,45.51323,-73.56131,Entire home/apt,118,1,414,3/16/24,4.97,6,75,88,"222125, expires: 2025-02-28"
18508404,Luxury Historic Montreal 3 Bdrm w/Deck. # 296183,6512090,Nat,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47858,-73.61696,Entire home/apt,306,4,109,12/29/23,1.37,1,38,24,"296183, expires: 2024-06-30"
18509647,Logement moderne et confortable,9953690,Lamine,,Le Sud-Ouest,45.45186,-73.59167,Entire home/apt,314,2,147,1/1/24,1.76,1,156,27,"304966, expires: 2024-06-01"
18521734,Beautiful House,128564537,Noya Rina,,Pointe-Claire,45.46658,-73.80581,Private room,48,31,12,6/22/23,0.14,2,80,1,
18526874,"Flat on Byron next to Snowdon Metro, Sleeps 4",2596248,Denise,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48442,-73.62656,Entire home/apt,65,90,17,7/1/20,0.21,2,125,0,
18548687,Appartement 1 chambre ou 2 à Montréal,124245730,Francine,,Ahuntsic-Cartierville,45.53666,-73.71349,Entire home/apt,136,31,37,10/18/22,0.45,2,179,0,
18563293,Charming 2BD + den in Plateau!,1656323,Nadim,,Le Plateau-Mont-Royal,45.53691,-73.58099,Entire home/apt,81,31,109,8/15/23,1.32,6,357,2,
18564662,The perfect spot! Cool Monkland next to the Metro.,5450306,Peter,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4789296,-73.61913317,Entire home/apt,124,2,223,3/18/24,2.7,2,127,52,"307203, expires: 2024-09-30"
18650321,Montreal-West/NDG upper duplex,41792938,Jonathan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.45398,-73.64088,Entire home/apt,47,300,0,,,1,358,0,
18658682,Spacieux et central,129669714,Eric,,Ville-Marie,45.52323,-73.54775,Entire home/apt,80,60,98,10/31/23,1.21,1,110,21,
18674312,Luxurious Studio,128564537,Noya Rina,,Pointe-Claire,45.46471,-73.80729,Entire home/apt,165,1,97,12/19/23,1.16,2,167,16,"296501, expires: 2025-03-08"
18685719,"Superb new 2 bedroom downtown condo, amazing view",2051698,Yves,,Ville-Marie,45.49162,-73.58397,Entire home/apt,220,365,0,,,1,365,0,
18689645,Charming apt for 1 or 2 p. in Mile-End - monthly,8796008,Petit Séjour,,Le Plateau-Mont-Royal,45.52486,-73.60087,Entire home/apt,75,31,43,10/15/23,0.52,4,194,5,
18702052,Amazing location - 2 Bedroom apartment,181445183,Max,,Le Sud-Ouest,45.48188,-73.57877,Entire home/apt,108,31,18,5/31/23,0.22,4,364,1,
18703570,Séjour à Montréal en Fête,124245730,Francine,,Ahuntsic-Cartierville,45.53533,-73.71382,Entire home/apt,130,31,11,10/22/22,0.14,2,179,0,
18707242,#6 Relaxing Room,75761307,Olga,,Verdun,45.45584,-73.57798,Private room,30,32,14,12/29/23,0.17,6,287,1,
18718437,Exceptional apartment for 2 in Mile-End - Monthly,8796008,Petit Séjour,,Le Plateau-Mont-Royal,45.52417,-73.60258,Entire home/apt,88,31,37,8/6/23,0.45,4,201,3,
18721226,43rd fl Luxury Downtown-Breathtaking view and prkg,130185204,Chris,,Ville-Marie,45.49574,-73.57169,Entire home/apt,250,31,76,11/1/23,0.91,1,158,3,
180947,"Loft at Unity 1, Downtown - 423",387422,Service,,Ville-Marie,45.50312,-73.56346,Entire home/apt,115,31,5,3/22/22,2.45,14,273,0,
18746943,Spacious flat Downtown Montreal #303 CITQ #222125,126452184,John,,Ville-Marie,45.51175,-73.56064,Entire home/apt,117,1,432,3/15/24,5.23,6,85,97,"222125, expires: 2025-02-28"
18747398,Spacious flat Downtown Montreal #302 CITQ #222125,126452184,John,,Ville-Marie,45.51306,-73.56081,Entire home/apt,110,1,420,11/19/23,5.07,6,118,63,"222125, expires: 2025-02-28"
